hub_id	source_label	pointer_def	target_label	target_hub_id	target_hub_label	target_hub_status	resolved_def	resolved_def_quality	scheme_id	resolution_status
hub:003030	原価時価比較低価主義	→低価主義	低価主義	hub:008653	低価主義	canonical	資産を評価する基準の一つで、原価と時価を比較し、いずれか低い方をもって資産の評価額とするもの。低価基準あるいは原価時価比較低価主義ともいう。現在の企業会計においては、棚卸資産の評価に用いられる。評価益を計上することはないため、保守主義に従った資産評価基準であるといわれる。	ok	yuhikaku_legal_dict	resolved
hub:003089	原裁判所	↓原審	原審	hub:003141	原審	canonical	民事及び刑事の訴訟手続において、上訴審からみて上訴直前の審理をした裁判所をいうが、その裁判所の裁判をいうこともある。原裁判所ともいう。	ok	yuhikaku_legal_dict	resolved
hub:003116	厳重注意	→訓告	訓告	hub:002743	訓告	canonical	一般に、公務員部内において監督の地位にある者が、職員の義務違反等に対してその責任を確認し将来を戒めるために行う行為で、法律上の懲戒処分に当たらないもの。義務違反の程度が国家公務員法、地方公務員法上の懲戒処分のうち最も軽い戒告にも至らないような軽微なものである場合に行われるが、公務員法上の法的効果は伴わない。訓戒、厳重注意等とも称される。	ok	yuhikaku_legal_dict	resolved
hub:012773	参審員	「参与員」	参与員	hub:012776	参与員	canonical	国,公共団体の他の団体の機関に対し，専門的事項等に関し意見を述べさせ，又は勧告させる等のため置かれる職の名称として用いられる．法令上の用例としては,例えば,家庭裁判所に置かれる「参与員」がある（家事事件手続法14・40，参与員規則).この参与員は，家庭裁判所が，徳望良識があり，かつ，犯罪者等の欠格事由のない者のうちから，前もって一定員数を選任しておき，各事件について１人以上が参与する．家庭裁判所の審判は，特別の定めがある場合のほか，原則として，家事審判官がこの参与員を立ち会わせ,又はその意見を聴いて行うことになっている。なお,「参与」の項参照．(修)	ok	hourei_yougo_jiten_11	resolved
hub:010098	反対売買	→転売買戻し	転売買戻し	hub:008911	転売買戻し	canonical	先物取引において、目的物の受渡しを行わずに、先の売買と反対の売買を行い、差金の授受によって決済を行うこと。反対売買（取引）とも、単に転売ともいう。	ok	yuhikaku_legal_dict	resolved
hub:005642	収益参加社債	↳利益参加社債	利益参加社債	hub:012147	利益参加社債	provisional	通常	truncation	yuhikaku_legal_dict	resolved
hub:005641	収益財産	↳財政財産	財政財産	hub:004523	財政財産	canonical	直接公の目的に供用されることなく、収益を目的として保有される国の財産。単に国に収益を生ずるにとどまるため、収益財産ともいう。	ok	yuhikaku_legal_dict	resolved
hub:009435	取引一任勘定	➡売買一任勘定	売買一任勘定	hub:009914	売買一任勘定	canonical	証券会社が、顧客から有価証券の売買について、売買の別、銘柄、数及び価格の決定を一任され、顧客の計算において行う売買取引のこと。取引一任勘定ともいう。損失補塡を生む原因ともなるため、平成三年の証券取引法改正により禁止されたが、平成一〇年の金融システム改革により、投資一任契約に係る業務は認可制となり、平成一八年に証券取引法が金融商品取引法に改められるのに伴い、投資一任契約に基づく財産の運用は、金融商品取引業の一つである投資運用業とされ、登録制となった（金商二⑧⑫・二八④①）。商品先物取引業者の行う同種の取引を指すこともあり、商品先物取引法により禁止されている（三一四④）。	ok	yuhikaku_legal_dict	resolved
hub:009443	取引所外取引	→場外取引	場外取引	hub:006087	場外取引	canonical	取引所の開設する商品市場又は金融商品市場以外の場所で組織的に行われる取引。取引所外取引ともいう。市場類似施設として、その開設及びそこでの取引が禁止されている（商取六、金商一七の三）。	ok	yuhikaku_legal_dict	resolved
hub:009404	取消原因	↳取消事由	取消事由	hub:009407	取消事由	canonical	行政行為を取り消す消極原因又は理由。取消原因ともいう。なお、講学上「撤回」と呼ばれている行政行為も実定法上「取消し」とされていることがあるため、許可、認可等を撤回する理由のことを取消事由と呼ぶこともある。	ok	yuhikaku_legal_dict	resolved
hub:009414	取締役・会社間の取引	↳自己取引	自己取引	hub:004977	自己取引	canonical	会社の取締役が、自ら当事者として又は他人の代理人若しくは代表者として会社との間でする取引。取締役・会社間の取引ともいう。取締役の地位を利用して会社に不利益な取引をするおそれがあるので、株主総会（取締役会設置会社においては取締役会）の承認を受けなければならない（会社三五六・三六五）。	ok	yuhikaku_legal_dict	resolved
hub:005882	受信主義	⇨到達主義	到達主義	hub:009059	到達主義	canonical	意思表示の効力発生の時点を、それが相手方に到達した時とする立法の立場。受信主義ともいう。民法はこれを採る（九七）。到達とは、郵便受けに配達される等、客観的に相手方がその意思表示を了知できる状態となることをいう。	ok	yuhikaku_legal_dict	resolved
hub:005072	司書補	⇨司書	司書	hub:005052	司書	canonical	図書館において，図書館資料の収集,整理，閲覧等専門的事務を行う職員の名称．国立国会図書館組織規程では，この「司書」の語をいわゆる官名的なものとして取り扱っている。すなわち，国立国会図書館には，館長，副館長，専門調査員，司書，調査員，参事及びその他の職員を置き（同規程12)，司書は，命を受けて，図書館資料及び電子情報に係る収集，整理，保管，保存，図書館奉仕の提供等に関する事務をつかさどるものとされている(同規程14)．また，命を受けて，部の所掌事務に関する重要事項の企画及び調整に参画し,その一部を総括整理し，又は特に命じられた事務をつかさどる者は，特に「司書監」と呼ばれ,部に若干人置かれることになっている（同規程21）（なお，従前の官制では高等官たる者を司書官，判任官たる者を司書と称していた.)．図書館法では，公立図書館及び私立図書館に置かれる専門的職員の名称として司書及び司書補の語を用い，司書は図書館の専門的事務に従事し,司書補は司書の職務を助けるものとしている(同法4)．この場合の司書の語もいわゆる官名的なもの（私立図書館には官名はあり得ないが）として取り扱われている（同法附則Ⅴ)．	ok	yuhikaku_legal_dict	resolved
hub:001086	各省庁	⇨各省各庁	各省各庁	hub:001083	各省各庁	canonical	財政及び国家公務員に関する法令において多く用いられる用語であって、国の機関を網羅的に表示する場合に用いられる用語の一種である．この用語で表される国の機関の範囲は、この用語が用いられる各法令でそれぞれ定義されるが、通例、衆議院、参議院、裁判所、内閣、内閣府、デジタル庁、各省及び会計検査院を指す（財政法21条、国有財産法32条1項)．なお、復興庁が廃止されるまでの間における関係法律の適用については、必要に応じ、復興庁も含まれることとなるよう特例が規定されている (復興庁設置法附則3条)．\n類語 各省 - 各省各庁の長 - 各（省）大臣 - 行政官庁 - 行政機関 - 行政庁 - 所轄庁\n(修)	ok	yuhikaku_legal_dict	resolved
hub:003771	合筆	⇨がっぴつ	がっぴつ	hub:001286	合筆	provisional	土地登記簿の上で，数筆の土地を合併して１筆の土地にすることをいう。...	ok	yuhikaku_legal_dict	resolved_via_reading
hub:006254	商事代理	⇨商事委任	商事委任	hub:006248	商事委任	canonical	商行為の為す委任。これにより代理権が与えられる場合が商事代理である。商行為の営利性、非個人性等のため、受任者は委任の本旨に反しない範囲で受任されていない行為をすることができ、委任による代理権は本人の死亡によっても消滅しない（商五〇五・五〇六等）。	ok	yuhikaku_legal_dict	resolved
hub:006257	商事信託	⇨営業信託	営業信託	hub:000557	営業信託	canonical	営業としてされる信託の引受け。商事信託ともいう。信託の引受けは、営業としてする場合は、商行為とされ（商五〇二⑬）、また、特約がなくても有償とされる（信託五四）。	ok	yuhikaku_legal_dict	resolved
hub:006264	商事法主義	⇨商行為法主義	商行為法主義	hub:006187	商行為法主義	canonical	商法の適用範囲を定める考え方として、まず商行為の概念から出発して商人の概念を導き出し、商法を立法する立場。客観主義又は商事法主義ともいう。	ok	yuhikaku_legal_dict	resolved
hub:006198	商号使用権	→商号権	商号権	hub:006194	商号権	canonical	商人が自己の商号について有する権利。商号を他人に妨げられずに使用する権利（商号使用権）と、他人が自己の商号を不正使用した場合に差止め及び損害賠償を請求する権利（商号専用権）とから成る。	ok	yuhikaku_legal_dict	resolved
hub:006200	商号専用権	→商号権	商号権	hub:006194	商号権	canonical	商人が自己の商号について有する権利。商号を他人に妨げられずに使用する権利（商号使用権）と、他人が自己の商号を不正使用した場合に差止め及び損害賠償を請求する権利（商号専用権）とから成る。	ok	yuhikaku_legal_dict	resolved
hub:006147	商法法人主義	→商法人法主義	商法人法主義						yuhikaku_legal_dict	target_not_found
hub:009459	問屋	→といや	といや	hub:008934	問屋	provisional	自己の名をもって他人のために物品の販売又は買入れをすることを業として行う者（商五五一）。	ok	yuhikaku_legal_dict	resolved_via_reading
hub:012854	嘱託員	「嘱託」	嘱託	hub:012853	嘱託	canonical	1.  一定の行為をすることを他の者に依頼することをいう．例えば，「女子の嘱託を受け」（刑法213・214),「公証人ハ当事者其ノ他ノ関係人ノ嘱託二因り」（公証人法1）のごとし．公の機関が，事務の便宜その他の事由に基づき，他の機関又はその他の者に一定の行為をすることを依頼する場合に用いられる例が多い．例えば，登記についての嘱託（不動産登記法16等），民事訴訟手続における調査等についての嘱託（民事訴訟法186，民事訴訟規則31Ⅱ等)，刑事訴訟手続における押収又は捜索その他についての嘱託 (刑事訴訟法125等)公証人の代理の嘱託（公証人法63）等.\n2.  公の機関がある人に一定の事務を嘱託した場合に，その人の地位を「嘱託」又は「嘱託員」と称する．その態様は一律でなく，報酬を受けるものもあり，無報酬のものもあり，また，常勤で実質的には官吏,吏員と同様のものもあり，非常勤で単に名義のみのものというべきものもあり，様々である．地方公共団体における「嘱託員」は，特別職とされている（地方公務員法3Ⅲ3)．国の各庁における嘱託制度は，昭和23年3月31日限り廃止され（嘱託制度の廃止に関する政令 (	ok	hourei_yougo_jiten_11	resolved
hub:008125	団体的有価証券	↳社員権証券	社員権証券	hub:005529	社員権証券	canonical	社員である地位（社員権）を表章する有価証券。団体的有価証券ともいう。株券はその例。	ok	yuhikaku_legal_dict	resolved
hub:008124	団体著作	↳職務著作	職務著作	hub:006541	職務著作	canonical	従業者等がその使用者の業務として著作物を創作すること。団体著作、法人著作ともいう。著作権法では、従業者が法人その他使用者の発意に基づいて職務上作成した著作物であって法人等が自己の名義で公表するもの、その著作権は原則として法人等に帰属するとされ（一五）、職務発明とは異なった取扱いとなっている。	ok	yuhikaku_legal_dict	resolved
hub:000185	囲障権	↓囲障設置権	囲障設置権	hub:000189	囲障設置権	canonical	所有者の異なる二棟の建物の間に空地のあるとき、一方の所有者Aが、他方の所有者Bと共同の費用で、その境界に囲障を設置することをBに請求することができる権利（民二二五以下）。	ok	yuhikaku_legal_dict	resolved
hub:004228	国会議員の歳費	↳歳費	歳費	hub:004652	歳費	canonical	「歳費」とは，両議院の議員をしてその議員たるの職責を全うさせるため，憲法49条の規定に基づき，「国会議員の歳費，旅費及び手当等に関する法律」の定めるところにより，国庫から両議院の議員に支給する給与をいう．歳費は，職務遂行に対する反対給付ではない点において「俸給」と異なり，実費弁償でない点において議員の受ける旅費及び文書通信交通費その他の手当と異なるものとされる。歳費の月額は同法1条に，その他支給の細則は同法及び「国会議員の歳費，旅費及び手当等支給規程」に詳細に規定されている．憲法49条の「相当額」とは，両議院の議員をして国権の最高機関の構成員たるの体面を保持し，その職責を全うさせるのに相当と認められる額と解すべきである。\nなお，「歳費」の用語を法令上用いた例として，他に所得税法28条1項があるが，この国会議員の歳費を指すものと思われる。なお，地方公共団体の議員の受ける金銭は，歳費といわず,「議員報酬」と称している（地方自治法203)．（吉）	ok	yuhikaku_legal_dict	resolved
hub:004229	国会議員の選挙	↳選挙	選挙	hub:007287	選挙	canonical	選挙人団ともいうべき多数人が特定の地位に就くべき人を選定する行為及びその手続を総称する．選挙は，多くは，投票によって行われる．憲法は，前文第1段・15条・43条・44条・47条及び93条において，公務員の選挙に関する基本原則を規定している．公職選挙法は，これらの基本原則にのっとって,国会議員並びに地方公共団体の議会の議員及び長の選挙に関する要件及び手続を規定している．公職選挙法に規定する選挙以外にも，公の機関を選任するために法律上選挙によるべきことを定めた例は多い．各種の協同組合等の役員及び総代の選挙等は，その例である。\nこれらの選挙においては，被選挙人及び選挙人の資格及び範囲は，それぞれの分野に従って特定され，選挙の手続もそれぞれの法律の定めるところによっており，必ずしも一様ではない。このほかに，合議体が，その機関又は特定の役員を選挙によって選任する場合がある．憲法58条１項の規定に基づいて，国会において行われる両院の議長その他の役員の選任は,選挙によることとなっている（国会法6・23・25・27）ほか，地方自治法の規定に基づいて地方公共団体の議会の議長及び副議長並びに選挙管理委員	ok	yuhikaku_legal_dict	resolved
hub:004269	国家免除	→主権免除	主権免除	hub:005872	主権免除	canonical	国家が外国の裁判管轄権に服さないこと。国家免除ともいう。ただし、国家は、原告として外国に訴えを提起することは可能であり、また、免除を自発的に放棄する場合及び法廷地に存在する不動産を直接目的とする権利関係に関する場合等に、外国の裁判管轄権に服することがある。なお、裁判権免除を放棄した場合にも、自動的には強制執行からの免除を放棄したとはされない。	ok	yuhikaku_legal_dict	resolved
hub:004246	国家権力	→国権	国権	hub:004272	国権	canonical	国家の権力を意味する．統治権又は国家意思等の言葉との区別は，明らかではないが，要するに，国家がその万般の目的を達成するために行う作用の根源に存する権力をいうと解される．憲法には，9条に「国権の発動たる戦争」とあり,41条に「国会は,国権の最高機関である」との規定がある。なお，財政法3条には「租税を除く外，国が国権に基いて収納する課徴金」という規定がある．\n類語]公権力 (功)	ok	yuhikaku_legal_dict	resolved
hub:004241	国家機密	→国家秘密	国家秘密	hub:004264	国家秘密	canonical	国家利益を守るという観点から一般には公表されていない事項を指して、このようにいうことがある。国家機密ともいう。なお、国家公務員には、在職中、退職後を問わず、職務上知ることのできた秘密について守秘義務が課せられており、証人等としてそれを発表するには所轄庁の長の許可を要する（国公一〇〇等）。	ok	yuhikaku_legal_dict	resolved
hub:004268	国家無答責の原理	→国家賠償責任	国家賠償責任	hub:004261	国家賠償責任	canonical	公務員の不法行為により、国民に損害を与えた場合の一、国又は公共団体の賠償責任。国家の不法行為責任ともいう。旧憲法下では、公権力の行使に基づく損害の賠償責任が認められない（国家無答責の原理）など、これに関する一般的規定がなく、必ずしも確立したものではなかった。現行憲法はこれを明定し（一七）、憲法の規定に基づいて国家賠償法が制定されている。	ok	yuhikaku_legal_dict	resolved
hub:004239	国家管轄権	→管轄権	管轄権	hub:001468	管轄権	canonical	①ある特定の裁判所が事件について行使することのできる裁判権の範囲。②国家が、国内法を制定し、これを適用・執行するなど、一定の人、物等に対して統治作用を及ぼす権限。国家管轄権ともいう。その作用面に着目し、国内法を制定する立法管轄権と、これを実行する執行管轄権に分けられる。	ok	yuhikaku_legal_dict	resolved
hub:002669	国後・択捉島	→北方領土	北方領土	hub:011387	北方領土	canonical	広義では南樺太（からふと）及び千島列島、狭義では歯舞（はぼまい）、色丹（しこたん）、択捉（えとろふ）、国後（くなしり）の四つの島のこと。この四島は、第二次大戦以後ソ連の占領下にあり、その帰属をめぐる対立のため日ソ間では平和条約が結ばれず、日ソ共同宣言の後も、日本政府は、この四島は日本の固有の領土であるとしてソ連に対し返還要求を行ってきたが、近年は、我が国とロシアとの間において領土問題に関する交渉が続けられている。	ok	yuhikaku_legal_dict	resolved
hub:004075	国税審査会	↓国税審議会	国税審議会	hub:004074	国税審議会	canonical	財務省設置法（平一一法九五）に基づいて国税庁に置かれる審議会（三①）。財務大臣が税理士の懲戒処分をしようとする場合（税理士四七④）や財務大臣が酒類の表示の基準を定めようとする場合（酒税保全八六の八）等には、これに諮問することとなっている。平成一三年の中央省庁等改革において、国税審査会、税理士審査会及び中央酒類審議会を統合したもの。	ok	yuhikaku_legal_dict	resolved
hub:004076	国税滞納処分	↓滞納処分	滞納処分	hub:007955	滞納処分	canonical	本来は，内国税の納税義務者が税金を滞納した場合に，国税徴収法の規定に基づき行われる行政上の強制執行手続を指すが，この手続は，内国税以外の各種の公法上の金銭債権についても，その根拠法に「国税徴収の例により徴収する」とか，「国税滞納処分の例により徴収する」などの規定を置くことにより，広く認められている．「滞納処分」は，一般に，私法上の債権が債権者及び債務者にとって第三者の地位にある国の機関により民事執行法上の強制執行の手段によってのみ強制執行されるのに対し，一方の当事者たる債権者自身によって執行される処分である点において，顕著な特色がある。\n\n滞納処分を行う前提要件として，督促の制度がある．すなわち，納税者が納期限までに国税（内国税に限る．以下この項において同じ.）を完納しないときは，その納期限後50日以内に督促状を発し（国税通則法37)，その督促状を発した日から起算して10日を経過した日までにその督促に係る国税を完納しなかった場合に滞納処分に移るわけであるが，例外的に，繰上げ請求をした場合において，納税者がその請求に係る期限までにその国税を完納しなかったときその他特定の場合には,督促	ok	yuhikaku_legal_dict	resolved
hub:003916	国語審議会	→文化審議会	文化審議会	hub:010735	文化審議会	canonical	文部科学省設置法に基づいて文化庁に置かれる審議会。文部科学大臣又は文化庁長官の諮問に応じて、文化の振興その他文化に関する施策の総合的な推進並びに国際文化交流の振興（学術及びスポーツの振興に係るものを除く）及び博物館による社会教育の振興に関する重要事項並びに国語の改善及びその普及に関する事項を調査審議すること、これらの事項に関し文部科学大臣又は文化庁長官に意見を述べること等の事務をつかさどる（二〇・二二）。平成一三年の中央省庁等改革に伴い従前の文化財保護審議会、著作権審議会、国語審議会等が再編されて置かれた。	ok	yuhikaku_legal_dict	resolved
hub:004114	国鉄	→日本国有鉄道	日本国有鉄道	hub:009623	日本国有鉄道	canonical	国有鉄道事業を能率的に経営するため、日本国有鉄道法（昭二三法二五六、昭六二廃止）によって設立された公共企業体。国鉄と略称された。陸上交通の大動脈として、第二次大戦後の我が国の社会・経済の復興、それに続く高度経済成長に大きな役割を果たしたが、モータリゼーションの進展等に伴う輸送構造の変化に適切に対応しえず、昭和四〇年代以降その経営は年々悪化し、巨額の欠損を抱えるに至った。昭和六〇年には国鉄再建監理委員会によって改革の具体策がまとめられた。これを受けて、昭和六二年、その鉄道事業等は、複数の旅客会社と貨物会社等に分割承継され、国鉄は日本国有鉄道清算事業団に移行する形で廃止された。	ok	yuhikaku_legal_dict	resolved
hub:003944	国際契約	→渉外契約	渉外契約	hub:006060	渉外契約	canonical	契約当事者の国籍・住所、契約の締結地、債務の履行地などの契約に関する要素が二箇国以上にわたっている契約。国際契約ともいう。売買、運送、保険、金銭貸借、雇用等の種々の契約について生じ、どこの国の法律によるかが問題となる。	ok	yuhikaku_legal_dict	resolved
hub:003975	国際組織	↓国際機構	国際機構	hub:003931	国際機構	canonical	通常、条約の基礎の上に、国家間でつくられる組織。国際組織とも言われる。いくつかの機関（総会、理事会、事務局等）から構成されるものが多い。一九世紀に発生した国際行政連合を起源に持つが、二〇世紀に入り、極めて多数の国際機構が誕生した。国家とともに国際法の主体となることができる。	ok	yuhikaku_legal_dict	resolved
hub:009327	土地登記簿	→不動産登記簿	不動産登記簿						yuhikaku_legal_dict	target_not_found
hub:008295	地方税の優先権	⇨租税優先権	租税優先権	hub:007761	租税優先権	canonical	租税の滞納処分において、租税と他の債権とが競合する場合に、納税者等の財産について租税を原則として他の全ての公課その他の債権に先だって徴収することができることをいう（税徴八、地税一四）。租税が公共サービスを提供するための資金に充てられるという高度の公益性を有することによる。ただし、私的取引の安全を保護するため、例えば、法定納期限等以前に設定された質権又は抵当権によって担保された私債権は、被担保財産の換価代金につき租税に優先する等の調整措置が講じられている（税徴一五～二三、地税一四の九等）。なお、租税相互間では、原則として優先劣後の関係はないが、差押先着手主義（税徴二三、地税一四の六）、交付要求先着手主義（税徴二三、地税一四の七）の原則がとられている。	ok	yuhikaku_legal_dict	resolved
hub:008242	地方行政官庁	→地方官庁	地方官庁	hub:008237	地方官庁	canonical	行政に関する国の意思を決定、表示する権能を有する機関で、その権限が、一地方内に限定されているもの。地方行政官庁ともいう。税務署長等がある。	ok	yuhikaku_legal_dict	resolved
hub:008302	地方道路税	⇨地方揮発油税	地方揮発油税	hub:008240	地方揮発油税	canonical	都道府県及び市町村（特別区を含む）に対し財源を譲与するため、揮発油に対して課される国税。課税標準、納税義務者及び納税手続等は地方揮発油税法（昭三〇法一〇四）に定められているが、全て揮発油税法（昭三三法五五）の定めるところと同じで、揮発油税の申告にあわせて申告、納付等を行うこととされており、税率は従量税率となっている。なお、地方揮発油譲与税の収入額に相当する額は、地方揮発油譲与税として、都道府県及び市町村（特別区を含む）に譲与される（地方揮発油譲与税法）。従来は地方道路税といい、地方の道路に関する費用に充てるための特定財源であったが、平成二一年度から一般財源化された。	ok	yuhikaku_legal_dict	resolved
hub:001942	基本権	→基本的人権	基本的人権	hub:001950	基本的人権	canonical	人間が人間である以上、生まれながらに当然にもっている基本的な権利。人権、基本権ともいう。契約説によれば、人間は自然状態において自由をもっており、国家はこの固有の権利を侵すことができない。アメリカの独立宣言やフランスの人権宣言は、この権利を国家以前に存在する自然権として宣言し、保障したが、近年に至って、自由権を現実に担保するためには参政権が、国民の生活を保障するためには社会権が、確保される必要があるとされ、基本的人権には自由権、参政権及び社会権（生存権的基本権）を含ませる場合が多い。日本国憲法の「基本的人権」、世界人権宣言の「人権」もこのような内容を意味している。憲法は、基本的人権を保障するとともに、その保障は絶対無制約のものではなく、公共の福祉による制約があることを認めている（一二・一三）。	ok	yuhikaku_legal_dict	resolved
hub:007543	増資	⇨資本増加	資本増加	hub:005485	資本増加	canonical	株式会社又は持分会社において資本金の総額を増加すること。株式会社では、通常の新株発行によるのが普通であるが、吸収合併等によって新株が発行される場合や、新株を発行しないで準備金の資本組入れが行われる場合にも資本は増加する。資本増加は登記に	ok	yuhikaku_legal_dict	resolved
hub:000810	外交的保護	→外交保護	外交保護						yuhikaku_legal_dict	target_not_found
hub:012623	外務職員	「外務公務員」	外務公務員	hub:001009	外務公務員	canonical	外務公務員法においては,特命全権大使,特命全権公使,特派大使,政府代表,全権委員,政府代表又は全権委員の代理並びに特派大使,政府代表又は全権委員の顧問及び随員並びに外務職員を外務公務員というものとされている(同法2I).\nこの場合の「外務職員」とは，外務省本省に勤務する一般職の国家公務員のうち外交領事事務（これと直接関連する業務を含む.）及びその一般的補助業務に従事する者（その範囲は，外務省令で定められる.）並びに在外公館に勤務する全ての一般職の国家公務員をいうのであるから(同法2V),外務公務員の範囲は，外交関係に関するウィー条約1条（e）や外務省設置法4条1項18号にいう「外交官」よりも広いわけである（「外交官」の項参照).\n外務公務員は，その職務と責任が特殊のものであるから，任免，給与等の身分上の事項,服務等については，外務公務員法によって，国家公務員法及びその関係法令に対する特例が定められている．例えば，外務公務員法は，外国の国籍を有する者は外務公務員となることができない旨定め（同法7)，外務職員の標準的な官職や公の名称について，別個の規定を置いている（同法5・6)．また，	ok	hourei_yougo_jiten_11	resolved
hub:000835	外国債	⇨外債	外債	hub:000881	外債	canonical	その募集地域が外国である公社債。外国債ともいい、内債・内国債に対応する。応募を容易にするため、券面額を外貨で表示する外貨債であることが多い。なお、円建（えんだて）外債は、非居住者が我が国において発行する円建の債券をいう。	ok	yuhikaku_legal_dict	resolved
hub:008023	多数当事者の抗弁	↳不真の抗弁	不真の抗弁						yuhikaku_legal_dict	target_not_found
hub:007921	大臣	↳国務大臣	国務大臣	hub:004152	国務大臣	canonical	内閣は，法律（内閣法）の定めるところにより，その首長たる内閣総理大臣及びその他の国務大臣で組織する（憲法66Ⅰ)．\n1.  すなわち国務大臣は，合議体たる内閣の構成員をいい,「及びその他の」とあるから内閣総理大臣も国務大臣（広義）である。憲法99条の「国務大臣」にも内閣総理大臣は含まれる．\n2.  内閣総理大臣以外の国務大臣（狭義）は，内閣総理大臣が任免し，天皇の認証を要する．ただし，その過半数は，国会議員の中から選ばなければならない（憲法68・75).\n3.  内閣総理大臣以外の国務大臣の員数は,内閣法施行の際（昭和22・5・3）における各省大臣及び国務大臣の定数の合計数以内とされていたが，その後数次の改正により，現在では，14人（復興庁が廃止されるまでの間は15人（同法附則Ⅱ)，国際博覧会推進本部が置かれている間は16人（同法附則Ⅲ)）以内（ただし，特別の必要がある場合においては，3人を限度として増加し，17人（復興庁が廃止されるまでの間は18人（同法附則Ⅱ)）以内,国際博覧会推進本部が置かれている間は19人（同法附則Ⅲ）とすることができる。）とされている（同法２Ⅱ)．\n4	ok	yuhikaku_legal_dict	resolved
hub:003297	好意手形	→融通手形	融通手形	hub:011910	融通手形	canonical	現実の商取引に基づかず資金の融通を受けるために振り出された手形。商取引に基づく商業手形に比べ、支払が不確実なため、手形割引がされにくいので、信用のある者が引受け、裏書を行い、その手形の信用を高めて、割引を受けやすくすることが行われる。このようなことから好意手形とも呼ばれる。	ok	yuhikaku_legal_dict	resolved
hub:009703	妊娠中絶	→人工妊娠中絶	人工妊娠中絶	hub:006697	人工妊娠中絶	canonical	胎児が母体外において生存できない時期に、人工的に胎児及びその附属物を母体外に排出すること（母体保護二②）。妊娠の継続又は分娩（ぶんべん）が身体的又は経済的理由により母体の健康を著しく害するおそれのある場合等に、都道府県医師会の指定する医師が本人及び配偶者の同意を得て行うことができる（母体保護一四①）。	ok	yuhikaku_legal_dict	resolved
hub:006037	妾	→めかけ	めかけ	hub:011725	妾	provisional	正妻のある男性と性的関係をもちながら、その男性から経済的援助を受けて暮らす女性。	ok	yuhikaku_legal_dict	resolved_via_reading
hub:007801	存続合併	→吸収合併	吸収合併	hub:012660	吸収合併	provisional	合併	truncation	yuhikaku_legal_dict	resolved
hub:004186	孤児院	→児童養護施設	児童養護施設	hub:005373	児童養護施設	canonical	児童福祉法に基づいて設置される児童福祉施設の一つで、保護者のない児童、虐待されている児童その他環境上養護を要する児童（乳児を除く）を入所させ、養護すること等を目的とする（四一）。廃止された救護法（昭四法三九、昭二一廃止）及び児童虐待防止法（昭八法四〇、昭二三廃止）の「孤児院」を、児童福祉法では「養護施設」と呼んでいたが、平成一〇年に、自立支援の機能を充実して名称を改めた。	ok	yuhikaku_legal_dict	resolved
hub:001077	学士院	→日本学士院	日本学士院	hub:009586	日本学士院	canonical	学術上功績顕著な科学者を優遇するために文部科学省に置かれている機関（日本学士院法一）。学術上特に優れた研究業績に対する授賞その他学術の研究を奨励するための事業を行う。会員一五〇人以内で組織され、第一部（人文科学部門）と第二部（自然科学部門）が置かれ、会員はいずれかの部に属する。	ok	yuhikaku_legal_dict	resolved
hub:001577	完全裏書	↳記名式裏書	記名式裏書	hub:001970	記名式裏書	canonical	被裏書人の名称を記載してされた裏書。正式裏書、完全裏書ともいい、白地式裏書に対する。例えば、譲渡裏書について「表記の金額をＡ殿又はその指図人にお支払い下さい」というように、裏書文句と被裏書人とを記載して、裏書人が署名又は記名捺印（なついん）する。	ok	yuhikaku_legal_dict	resolved
hub:005667	宗教の自由	→信教の自由	信教の自由	hub:006678	信教の自由	canonical	宗教を信じ又は信じない自由。宗教の自由ともいう。内面生活において宗教を信じる自由のほか、宗教的思想発表の自由、礼拝集会の自由、宗教結社の自由、宗教の選択・変更の自由、無宗教の自由などを含む。この信教の自由を完全に保障するためには国家と宗教の分離が必要であり、憲法二〇条及び八九条にその趣旨が規定されている。	ok	yuhikaku_legal_dict	resolved
hub:008732	定年・停年	↓定年制	定年制	hub:008733	定年制	canonical	労働者が一定の年齢に達した場合に自動的に退職する制度。公務員については、その身分保障との関係で、一定範囲の者（一般職の国家公務員、裁判官、検察官、自衛官等）に法定されている。公務員以外の労働者については各企業で決定すべき事項であるが、ほとんどの企業で定年制を定めている。「高年齢者等の雇用の安定等に関する法律」では、六五歳未満の定年の定めをしている事業主は、定年の引上げ、継続雇用制度の導入又は定年の廃止のいずれかの高年齢者雇用確保措置を講じなければならないこととなっており、また、六五歳以上七〇歳未満の定年の定めをしている事業主又は継続雇用制度を導入している事業主は、定年引上げ、継続雇用制度の導入、定年の廃止、労使で同意した創業支援等措置の導入のいずれかを講ずるよう努めなければならないこととなっている（九①・一〇の二①）。	ok	yuhikaku_legal_dict	resolved
hub:008698	定日払手形	↳確定日払手形	確定日払手形	hub:001120	確定日払手形	canonical	例えば、平成三三年五月一五日というように特定の日が満期として記載されている手形（手三三①④・七七①②）。定日払手形ともいう。	ok	yuhikaku_legal_dict	resolved
